200
0.0 0.0 0.000286940698337 0.00277640465241 -0.994701821123 0.102802174367 
0.000286940698337 0.00277640465241 0.000971832067388 0.00552183817131 -0.970264367222 0.242047635184 
0.000971832067388 0.00552183817131 0.00221771075112 0.00822284730098 -0.908054136449 0.418852820545 
0.00221771075112 0.00822284730098 0.00394591449909 0.0108839274447 -0.838659325355 0.544656346695 
0.00394591449909 0.0108839274447 0.00615483980808 0.0135034449192 -0.764477371655 0.644650562885 
0.00615483980808 0.0135034449192 0.00885617635395 0.016078499919 -0.689985786289 0.723822916686 
0.00885617635395 0.016078499919 0.0120418828577 0.0186074144076 -0.621744739683 0.783219942721 
0.0120418828577 0.0186074144076 0.0157083586138 0.0210879134708 -0.560345950396 0.828258664836 
0.0157083586138 0.0210879134708 0.0198531365276 0.0235174248918 -0.505690689516 0.862714858187 
0.0198531365276 0.0235174248918 0.0244717683956 0.0258933129874 -0.457438104552 0.889241463554 
0.0244717683956 0.0258933129874 0.0295596134362 0.0282127710952 -0.4148107499 0.909907710577 
0.0295596134362 0.0282127710952 0.0351117575844 0.0304728697436 -0.377027037435 0.926202252774 
0.0351117575844 0.0304728697436 0.0411226950276 0.032670589321 -0.343388065876 0.939193609547 
0.0411226950276 0.032670589321 0.0475864743718 0.034802849035 -0.313273118659 0.949663073477 
0.0475864743718 0.034802849035 0.0544967413146 0.0368665348315 -0.286152597214 0.958184059097 
0.0544967413146 0.0368665348315 0.0618466657997 0.0388585277776 -0.261585334356 0.965180352499 
0.0618466657997 0.0388585277776 0.0696289866928 0.0407757407151 -0.23920311334 0.970969551824 
0.0696289866928 0.0407757407151 0.0778360415205 0.042615137959 -0.218698432712 0.975792496143 
0.0778360415205 0.042615137959 0.0864597176925 0.0443737760662 -0.199818665771 0.979832894329 
0.0864597176925 0.0443737760662 0.0954915028125 0.046048828401 -0.182352340016 0.983233250094 
0.0954915028125 0.046048828401 0.104922498514 0.0476376019088 -0.166122202329 0.98610517385 
0.104922498514 0.0476376019088 0.114743382414 0.0491375857704 -0.150983206148 0.988536327841 
0.114743382414 0.0491375857704 0.124944465401 0.0505464566544 -0.136811302428 0.990597126751 
0.124944465401 0.0505464566544 0.135515691107 0.0518620983169 -0.123502188004 0.992344299907 
0.135515691107 0.0518620983169 0.146446612158 0.0530826478139 -0.110970612353 0.993823688183 
0.146446612158 0.0530826478139 0.157726447715 0.0542064816064 -0.0991412572715 0.99507336971 
0.157726447715 0.0542064816064 0.16934407197 0.0552322412543 -0.0879512524387 0.996124779932 
