50
0.005 -1.22464679915e-18 0.00496057350657 -0.000626666167822 0.998026728428 -0.0627905195293 
0.00496057350657 -0.000626666167822 0.00484291580564 -0.00124344943582 0.982287250729 -0.187381314586 
0.00484291580564 -0.00124344943582 0.00464888242944 -0.00184062276342 0.951056516295 -0.309016994375 
0.00464888242944 -0.00184062276342 0.00438153340022 -0.00240876837051 0.904827052466 -0.425779291565 
0.00438153340022 -0.00240876837051 0.00404508497187 -0.00293892626146 0.844327925502 -0.535826794979 
0.00404508497187 -0.00293892626146 0.00364484313711 -0.00342273552964 0.770513242776 -0.637423989749 
0.00364484313711 -0.00342273552964 0.00318711994874 -0.00385256621388 0.684547105929 -0.728968627421 
0.00318711994874 -0.00385256621388 0.00267913397489 -0.00422163962751 0.587785252292 -0.809016994375 
0.00267913397489 -0.00422163962751 0.00212889645783 -0.00452413526233 0.481753674102 -0.876306680044 
0.00212889645783 -0.00452413526233 0.00154508497187 -0.00475528258148 0.368124552685 -0.929776485888 
0.00154508497187 -0.00475528258148 0.000936906572929 -0.00491143625364 0.248689887165 -0.968583161129 
0.000936906572929 -0.00491143625364 0.000313952597647 -0.00499013364214 0.125333233564 -0.992114701314 
0.000313952597647 -0.00499013364214 -0.000313952597647 -0.00499013364214 -0.0 -1.0 
-0.000313952597647 -0.00499013364214 -0.000936906572929 -0.00491143625364 -0.125333233564 -0.992114701314 
-0.000936906572929 -0.00491143625364 -0.00154508497187 -0.00475528258148 -0.248689887165 -0.968583161129 
-0.00154508497187 -0.00475528258148 -0.00212889645783 -0.00452413526233 -0.368124552685 -0.929776485888 
-0.00212889645783 -0.00452413526233 -0.00267913397489 -0.00422163962751 -0.481753674102 -0.876306680044 
-0.00267913397489 -0.00422163962751 -0.00318711994874 -0.00385256621388 -0.587785252292 -0.809016994375 
-0.00318711994874 -0.00385256621388 -0.00364484313711 -0.00342273552964 -0.684547105929 -0.728968627421 
-0.00364484313711 -0.00342273552964 -0.00404508497187 -0.00293892626146 -0.770513242776 -0.637423989749 
-0.00404508497187 -0.00293892626146 -0.00438153340022 -0.00240876837051 -0.844327925502 -0.535826794979 
-0.00438153340022 -0.00240876837051 -0.00464888242944 -0.00184062276342 -0.904827052466 -0.425779291565 
-0.00464888242944 -0.00184062276342 -0.00484291580564 -0.00124344943582 -0.951056516295 -0.309016994375 
-0.00484291580564 -0.00124344943582 -0.00496057350657 -0.000626666167822 -0.982287250729 -0.187381314586 
-0.00496057350657 -0.000626666167822 -0.005 6.12323399574e-19 -0.998026728428 -0.0627905195293 
-0.005 6.12323399574e-19 -0.00496057350657 0.000626666167822 -0.998026728428 0.0627905195293 
-0.00496057350657 0.000626666167822 -0.00484291580564 0.00124344943582 -0.982287250729 0.187381314586 
-0.00484291580564 0.00124344943582 -0.00464888242944 0.00184062276342 -0.951056516295 0.309016994375 
-0.00464888242944 0.00184062276342 -0.00438153340022 0.00240876837051 -0.904827052466 0.425779291565 
-0.00438153340022 0.00240876837051 -0.00404508497187 0.00293892626146 -0.844327925502 0.535826794979 
-0.00404508497187 0.00293892626146 -0.00364484313711 0.00342273552964 -0.770513242776 0.637423989749 
-0.00364484313711 0.00342273552964 -0.00318711994874 0.00385256621388 -0.684547105929 0.728968627421 
-0.00318711994874 0.00385256621388 -0.00267913397489 0.00422163962751 -0.587785252292 0.809016994375 
-0.00267913397489 0.00422163962751 -0.00212889645783 0.00452413526233 -0.481753674102 0.876306680044 
-0.00212889645783 0.00452413526233 -0.00154508497187 0.00475528258148 -0.368124552685 0.929776485888 
-0.00154508497187 0.00475528258148 -0.000936906572929 0.00491143625364 -0.248689887165 0.968583161129 
-0.000936906572929 0.00491143625364 -0.000313952597647 0.00499013364214 -0.125333233564 0.992114701314 
-0.000313952597647 0.00499013364214 0.000313952597647 0.00499013364214 -0.0 1.0 
0.000313952597647 0.00499013364214 0.000936906572929 0.00491143625364 0.125333233564 0.992114701314 
0.000936906572929 0.00491143625364 0.00154508497187 0.00475528258148 0.248689887165 0.968583161129 
0.00154508497187 0.00475528258148 0.00212889645783 0.00452413526233 0.368124552685 0.929776485888 
0.00212889645783 0.00452413526233 0.00267913397489 0.00422163962751 0.481753674102 0.876306680044 
0.00267913397489 0.00422163962751 0.00318711994874 0.00385256621388 0.587785252292 0.809016994375 
0.00318711994874 0.00385256621388 0.00364484313711 0.00342273552964 0.684547105929 0.728968627421 
0.00364484313711 0.00342273552964 0.00404508497187 0.00293892626146 0.770513242776 0.637423989749 
0.00404508497187 0.00293892626146 0.00438153340022 0.00240876837051 0.844327925502 0.535826794979 
0.00438153340022 0.00240876837051 0.00464888242944 0.00184062276342 0.904827052466 0.425779291565 
0.00464888242944 0.00184062276342 0.00484291580564 0.00124344943582 0.951056516295 0.309016994375 
0.00484291580564 0.00124344943582 0.00496057350657 0.000626666167822 0.982287250729 0.187381314586 
0.00496057350657 0.000626666167822 0.005 0.0 0.998026728428 0.0627905195293 
